Latitude(DD),Longitude(DD),TotMagField,CorrectedMag
37.7174,-113.0651,52856.1,-40.2
37.7174,-113.0646,52852.6,-43.7
37.7174,-113.064,52856.1,-40.3
37.7174,-113.0635,52856.3,-40.3
37.7174,-113.0629,52857.3,-39.5
37.7174,-113.0624,52859.6,-37.2
37.7174,-113.0618,52863.3,-33.4
37.7174,-113.0613,52868.6,-28.2
37.7174,-113.0607,52875.6,-21.2
37.7174,-113.0602,52875.3,-22.1
37.7174,-113.0596,52883.8,-13.4
37.7174,-113.0591,52889.8,-7.5
37.7174,-113.0585,52891.3,-6.2
37.7174,-113.058,52893.6,-3.6
37.7174,-113.0574,52893.6,-3.6
37.7174,-113.0569,52886.8,-10.7
37.7174,-113.0563,52883.1,-14.2
37.7174,-113.0558,52883.3,-13.9
37.7174,-113.0552,52872.8,-24.7
37.7174,-113.0547,52872.8,-24.4
37.7174,-113.0541,52867.1,-30.1
37.7174,-113.0536,52862.8,-34.9
37.7174,-113.053,52855.9,-41.6
37.7174,-113.0525,52858.1,-39.5
37.7174,-113.0519,52865.8,-32.0
37.7174,-113.0514,52872.6,-25.3
37.7174,-113.0514,52873.1,-24.9
37.7174,-113.0509,52876.8,-21.1
37.7174,-113.0503,52873.6,-24.5
37.7174,-113.0498,52867.6,-30.5
37.7184,-113.0682,52789.1,-108.7
37.7184,-113.0679,52789.3,-108.4
37.7184,-113.0675,52788.8,-109.0
37.7184,-113.0672,52791.1,-106.8
37.7184,-113.0666,52792.6,-105.1
37.7184,-113.0662,52792.3,-105.6
37.7184,-113.0659,52795.6,-102.3
37.7184,-113.0656,52796.3,-101.5
37.7184,-113.0653,52796.8,-101.2
37.7185,-113.065,52796.8,-101.2
37.7185,-113.0647,52800.6,-97.4
37.7185,-113.0643,52795.8,-102.3
37.7185,-113.064,52801.8,-96.3
37.7185,-113.0637,52800.6,-97.5
37.7185,-113.0634,52806.3,-92.0
37.7185,-113.0631,52801.6,-96.6
37.7185,-113.0628,52803.3,-95.0
37.7185,-113.0625,52805.1,-93.4
37.7185,-113.0621,52804.6,-93.8
37.7185,-113.0618,52806.1,-92.3
37.7185,-113.0615,52811.1,-87.4
37.7185,-113.0612,52815.1,-83.4
37.7185,-113.0609,52814.1,-84.2
37.7185,-113.0606,52823.1,-75.2
37.7185,-113.0602,52825.6,-72.9
37.7185,-113.0599,52829.3,-69.2
37.7185,-113.0596,52836.1,-62.3
37.7185,-113.0593,52839.3,-59.2
37.7185,-113.059,52848.3,-50.2
37.7185,-113.0587,52852.6,-45.8
37.7185,-113.0583,52858.3,-40.2
37.7185,-113.058,52860.1,-38.4
37.7185,-113.0577,52863.8,-34.5
37.7185,-113.0574,52867.8,-30.7
37.7185,-113.0571,52867.3,-31.1
37.7186,-113.0568,52868.3,-30.0
37.7186,-113.0564,52865.3,-33.2
37.7186,-113.0561,52861.1,-37.5
37.7186,-113.0558,52865.6,-32.4
37.7186,-113.0555,52865.1,-33.6
37.7186,-113.0552,52866.1,-32.5
37.7186,-113.0549,52862.3,-36.4
37.7186,-113.0545,52863.3,-35.4
37.7186,-113.0542,52857.1,-41.7
37.7186,-113.0539,52855.6,-43.2
37.7186,-113.0536,52847.6,-51.2
37.7186,-113.0533,52845.3,-53.7
37.7186,-113.053,52842.1,-56.8
37.7186,-113.0526,52841.6,-57.2
37.7186,-113.0523,52834.6,-64.4
37.7186,-113.052,52829.1,-69.8
37.7186,-113.0517,52821.3,-77.6
37.7186,-113.0514,52818.3,-80.7
37.7186,-113.0511,52816.6,-82.3
37.7186,-113.0507,52815.1,-83.7
37.7186,-113.0504,52813.6,-85.3
37.7186,-113.0501,52813.6,-85.2
37.7186,-113.0498,52818.1,-80.6
37.7186,-113.0495,52817.6,-81.3
37.7187,-113.0492,52823.1,-75.7
37.7187,-113.0488,52822.1,-76.7
37.7187,-113.0485,52824.3,-74.4
37.7187,-113.0482,52824.1,-74.8
37.7187,-113.0479,52823.1,-75.7
37.7187,-113.0476,52827.6,-70.8
37.7187,-113.0473,52824.3,-74.3
37.7187,-113.047,52826.1,-72.3
37.7187,-113.0466,52820.3,-78.0
37.7187,-113.0463,52825.1,-73.3
37.7187,-113.046,52821.8,-76.4
37.7187,-113.0457,52817.3,-80.8
37.7187,-113.0454,52816.6,-81.8
37.7187,-113.045,52816.3,-81.8
37.7187,-113.0447,52812.3,-85.8
37.7187,-113.0444,52809.1,-89.2
37.7187,-113.0441,52802.1,-95.7
37.7187,-113.0438,52803.1,-95.1
37.7187,-113.0435,52801.3,-96.8
37.7187,-113.0432,52796.3,-101.9
37.7187,-113.0428,52795.8,-102.3
37.7187,-113.0425,52789.6,-108.4
37.7187,-113.0422,52794.1,-103.8
37.7187,-113.0419,52790.1,-108.1
37.7187,-113.0416,52790.1,-107.8
37.7188,-113.0413,52789.1,-109.0
37.7188,-113.0409,52789.9,-108.2
37.7188,-113.0406,52791.8,-106.1
37.7188,-113.0403,52792.3,-105.9
37.7188,-113.04,52794.1,-103.8
37.7188,-113.0397,52791.3,-106.7
37.7188,-113.0394,52788.6,-109.3
37.7188,-113.039,52793.1,-104.8
37.7188,-113.0387,52790.1,-107.9
37.7188,-113.0384,52791.1,-106.8
37.7188,-113.0381,52792.3,-105.6
37.7188,-113.0378,52793.4,-104.4
37.7188,-113.0375,52793.8,-104.0
37.7188,-113.0371,52791.6,-106.3
37.7188,-113.0368,52792.8,-104.9
37.7188,-113.0365,52792.3,-105.4
37.7188,-113.0362,52794.3,-103.2
37.7188,-113.0359,52790.3,-107.4
37.7188,-113.0356,52790.3,-107.2
37.7188,-113.0352,52794.1,-103.7
37.7188,-113.0349,52792.3,-105.2
37.7188,-113.0346,52794.1,-103.4
37.7188,-113.0343,52791.6,-105.9
37.7188,-113.034,52794.3,-103.4
37.7188,-113.0337,52790.8,-106.7
37.7189,-113.0333,52793.1,-104.8
37.7189,-113.033,52792.6,-105.2
37.7189,-113.0327,52792.6,-105.2
37.7189,-113.0324,52793.4,-104.8
37.7189,-113.0321,52791.8,-106.2
37.7189,-113.0318,52791.6,-106.6
37.7189,-113.0314,52790.1,-108.2
37.7189,-113.0311,52789.9,-108.4
37.7189,-113.0308,52789.3,-109.2
37.7189,-113.0305,52793.1,-105.2
37.7189,-113.0302,52793.4,-105.4
37.7189,-113.0299,52792.3,-106.1
37.7189,-113.0295,52795.8,-102.6
37.7189,-113.0292,52788.1,-109.9
37.7189,-113.0289,52792.1,-106.1
37.7189,-113.0286,52789.3,-108.9
37.7189,-113.0283,52787.1,-111.6
37.7189,-113.028,52791.3,-107.7
37.7189,-113.0277,52787.6,-111.5
37.7189,-113.0273,52789.3,-110.1
37.7189,-113.027,52786.1,-113.2
37.7189,-113.0267,52786.3,-113.7
37.7189,-113.0264,52789.1,-111.1
37.7189,-113.0261,52785.3,-115.0
37.719,-113.0258,52786.3,-114.1
37.719,-113.0254,52788.3,-112.3
37.719,-113.0251,52791.1,-109.5
37.719,-113.0248,52785.1,-115.4
37.719,-113.0245,52787.3,-113.2
37.719,-113.0242,52785.3,-115.3
37.719,-113.0239,52786.3,-114.3
37.719,-113.0235,52785.1,-115.8
37.719,-113.0232,52785.6,-115.4
37.719,-113.0229,52787.3,-113.8
37.719,-113.0226,52783.8,-117.5
37.719,-113.0223,52782.1,-119.7
37.719,-113.022,52785.8,-116.2
37.719,-113.0216,52783.3,-119.1
37.719,-113.0213,52785.6,-116.8
37.719,-113.021,52781.6,-120.5
37.719,-113.0207,52781.6,-120.3
37.719,-113.0204,52780.8,-121.1
37.719,-113.0201,52780.8,-120.9
37.719,-113.0197,52781.6,-120.1
37.719,-113.0194,52780.1,-121.7
37.719,-113.0191,52778.8,-122.6
37.719,-113.0188,52781.8,-119.4
37.719,-113.0185,52778.1,-123.1
37.719,-113.0182,52776.8,-124.7
37.719,-113.0178,52778.8,-122.7
37.7191,-113.0175,52781.8,-119.9
37.7191,-113.0172,52779.6,-122.0
37.7191,-113.0169,52778.1,-123.4
37.7191,-113.0166,52777.3,-124.3
37.7191,-113.0163,52776.6,-125.0
37.7191,-113.0159,52775.8,-125.6
37.7191,-113.0156,52770.8,-130.5
37.7191,-113.0153,52769.8,-131.8
37.7191,-113.015,52773.6,-128.0
37.7191,-113.0147,52770.3,-131.4
37.7191,-113.0144,52766.1,-135.8
37.7191,-113.014,52766.1,-135.9
37.7191,-113.0137,52769.6,-132.5
37.7191,-113.0134,52764.8,-137.6
37.7191,-113.0131,52762.3,-140.3
37.7191,-113.0128,52762.1,-140.6
37.7191,-113.0125,52762.6,-140.1
37.7191,-113.0122,52760.4,-142.7
37.7191,-113.0118,52757.8,-145.3
37.7191,-113.0115,52756.9,-146.4
37.7191,-113.0112,52754.8,-148.5
37.7191,-113.0109,52756.3,-147.1
37.7191,-113.0106,52753.1,-150.2
37.7191,-113.0102,52750.8,-152.7
37.7192,-113.0099,52751.8,-151.7
37.7192,-113.0096,52754.8,-148.7
37.7192,-113.0093,52762.3,-141.4
37.7192,-113.009,52773.8,-129.9
37.7192,-113.0087,52790.1,-113.5
37.7192,-113.0084,52820.6,-83.2
37.7192,-113.008,52854.3,-49.2
37.7192,-113.0077,52871.3,-32.1
37.7192,-113.0074,52875.8,-27.7
37.7192,-113.0071,52868.3,-35.3
37.7192,-113.0068,52857.3,-46.3
37.7192,-113.0065,52845.3,-58.1
37.7192,-113.0061,52835.6,-67.9
37.7192,-113.0058,52831.3,-72.2
37.7192,-113.0055,52826.1,-77.6
37.7192,-113.0052,52820.6,-83.0
37.7192,-113.0049,52814.1,-89.4
37.7192,-113.0046,52808.3,-95.1
37.7192,-113.0042,52806.1,-97.4
37.7192,-113.0039,52812.1,-91.3
37.7192,-113.0036,52816.1,-87.3
37.7192,-113.0033,52822.3,-81.3
37.7192,-113.003,52840.6,-63.0
37.7192,-113.0027,52880.1,-23.6
37.7192,-113.0023,52919.8,15.7
37.7192,-113.002,52936.1,32.0
37.7193,-113.0017,52920.3,16.2
37.7193,-113.0014,52880.8,-23.4
37.7193,-113.0011,52858.3,-45.7
37.7193,-113.0008,52842.6,-61.3
37.7193,-113.0004,52825.3,-78.7
37.7193,-113.0001,52809.3,-94.6
37.7193,-112.9998,52794.6,-109.2
37.7193,-112.9995,52788.3,-115.5
37.7193,-112.9992,52789.9,-113.7
37.7193,-112.9989,52785.8,-117.7
37.7193,-112.9985,52783.6,-119.7
37.7193,-112.9982,52781.6,-121.7
37.7193,-112.9979,52774.8,-128.3
37.7193,-112.9976,52772.1,-130.6
37.7193,-112.9973,52761.8,-140.8
37.7193,-112.997,52753.8,-148.5
37.7193,-112.9966,52752.1,-150.0
37.7193,-112.9963,52747.3,-154.9
37.7193,-112.996,52745.1,-157.2
37.7193,-112.9957,52746.6,-155.6
37.7193,-112.9954,52742.1,-160.2
37.7193,-112.9951,52740.1,-162.2
37.7193,-112.9947,52744.8,-157.5
37.7193,-112.9944,52738.6,-163.9
37.7194,-112.9941,52739.6,-162.9
37.7194,-112.9938,52739.1,-163.4
37.7194,-112.9935,52736.8,-165.9
37.7194,-112.9932,52736.1,-166.7
37.7194,-112.9929,52734.8,-168.0
37.7194,-112.9925,52736.6,-166.0
37.7194,-112.9922,52732.8,-169.8
37.7194,-112.9919,52734.1,-168.6
37.7194,-112.9916,52728.8,-174.0
37.7194,-112.9913,52728.8,-174.3
37.7194,-112.9909,52726.8,-176.3
37.7194,-112.9906,52725.6,-177.6
37.7194,-112.9903,52725.8,-177.7
37.7194,-112.99,52720.8,-182.9
37.7194,-112.9897,52719.3,-184.7
37.7194,-112.9894,52722.1,-182.1
37.7194,-112.9891,52720.3,-183.8
37.7194,-112.9887,52716.8,-187.1
37.7194,-112.9884,52719.1,-184.8
37.7194,-112.9881,52714.3,-189.4
37.7194,-112.9878,52714.6,-189.2
37.7194,-112.9875,52712.6,-191.4
37.7194,-112.9872,52718.6,-185.4
37.7194,-112.9868,52721.3,-182.9
37.7195,-112.9865,52725.1,-179.1
37.7195,-112.9862,52733.3,-171.1
37.7195,-112.9859,52736.6,-167.9
37.7195,-112.9856,52742.3,-162.3
37.7195,-112.9853,52744.1,-160.7
37.7195,-112.9849,52742.6,-162.2
37.7195,-112.9846,52734.3,-170.4
37.7195,-112.9843,52731.8,-172.9
37.7195,-112.984,52733.3,-171.3
37.7195,-112.9837,52743.1,-161.2
37.7195,-112.9834,52765.6,-138.8
37.7195,-112.983,52789.9,-114.3
37.7195,-112.9827,52815.3,-88.8
37.7195,-112.9824,52830.3,-74.0
37.7195,-112.9821,52834.6,-69.9
37.7195,-112.9818,52815.3,-89.4
37.7195,-112.9815,52784.8,-120.1
37.7195,-112.9811,52772.0,-132.9
37.7195,-112.9808,52748.6,-156.1
37.7195,-112.9805,52726.7,-177.9
37.7195,-112.9802,52712.0,-192.6
37.7195,-112.9799,52683.3,-221.1
37.7195,-112.9796,52714.6,-189.7
37.7195,-112.9792,52755.1,-149.4
37.7195,-112.9789,52781.1,-123.3
37.7195,-112.9786,52787.6,-116.6
37.7196,-112.9783,52784.3,-119.9
37.7196,-112.978,52776.1,-127.7
37.7196,-112.9777,52767.1,-136.5
37.7196,-112.9773,52757.3,-146.4
37.7196,-112.977,52754.6,-148.9
37.7196,-112.9767,52740.8,-162.3
37.7196,-112.9764,52735.1,-167.8
37.7196,-112.9761,52734.1,-169.0
37.7196,-112.9758,52731.1,-172.0
37.7196,-112.9754,52727.4,-175.8
37.7196,-112.9751,52718.8,-184.5
37.7196,-112.9748,52718.8,-184.5
37.7196,-112.9745,52713.1,-190.4
37.7196,-112.9742,52706.1,-197.6
37.7196,-112.9739,52705.3,-198.6
37.7196,-112.9736,52703.8,-200.3
37.7196,-112.9732,52697.8,-206.5
37.7196,-112.9729,52703.6,-200.6
37.7196,-112.9726,52702.1,-202.1
37.7196,-112.9723,52706.8,-197.6
37.7196,-112.972,52707.6,-196.9
37.7196,-112.9717,52711.3,-193.3
37.7196,-112.9713,52709.3,-195.6
37.7196,-112.971,52713.1,-191.9
37.7197,-112.9707,52714.8,-190.4
37.7197,-112.9704,52714.8,-190.7
37.7197,-112.9701,52719.6,-186.0
37.7197,-112.9698,52713.3,-192.3
37.7197,-112.9694,52714.1,-191.8
37.7197,-112.9691,52717.8,-188.1
37.7197,-112.9688,52718.6,-187.3
37.7197,-112.9685,52719.6,-186.2
37.7197,-112.9682,52719.8,-186.0
37.7197,-112.9679,52717.8,-187.7
37.7197,-112.9675,52718.3,-186.8
37.7197,-112.9672,52720.3,-184.8
37.7197,-112.9669,52721.3,-183.7
37.7197,-112.9666,52723.6,-181.3
37.7197,-112.9663,52721.8,-183.2
37.7197,-112.966,52726.3,-178.7
37.7197,-112.9656,52727.6,-177.4
37.7197,-112.9653,52722.3,-182.9
37.7197,-112.965,52727.4,-177.7
37.7197,-112.9647,52722.8,-182.1
37.7197,-112.9644,52726.8,-178.1
37.7197,-112.9641,52728.3,-176.5
37.7197,-112.9637,52727.6,-176.6
37.7197,-112.9634,52724.8,-179.4
37.7197,-112.9631,52723.9,-179.8
37.7197,-112.9628,52723.6,-179.8
37.7198,-112.9625,52728.3,-174.3
37.7198,-112.9622,52725.1,-177.4
37.7198,-112.9618,52725.3,-176.6
37.7198,-112.9615,52726.1,-175.4
37.7198,-112.9612,52726.6,-174.7
37.7198,-112.9609,52726.8,-174.6
37.7198,-112.9606,52723.3,-178.6
37.7198,-112.9603,52723.9,-178.5
37.7198,-112.9599,52724.1,-179.2
37.7198,-112.9596,52723.1,-180.6
37.7198,-112.9593,52725.1,-179.1
37.7198,-112.959,52723.9,-180.6
37.7198,-112.9587,52721.8,-183.0
37.7198,-112.9584,52721.8,-183.5
37.7198,-112.9581,52721.8,-183.7
37.7198,-112.9577,52722.8,-182.6
37.7198,-112.9574,52720.1,-185.2
37.7198,-112.9571,52721.1,-183.9
37.7198,-112.9568,52719.6,-184.9
37.7198,-112.9565,52714.8,-189.6
37.7198,-112.9561,52720.8,-183.8
37.7198,-112.9558,52717.1,-187.5
37.7198,-112.9555,52712.3,-192.4
37.7198,-112.9552,52709.3,-195.7
37.7199,-112.9549,52712.1,-192.8
37.7199,-112.9546,52706.1,-198.6
37.7199,-112.9543,52708.8,-195.8
37.7199,-112.9539,52706.3,-198.3
37.7199,-112.9536,52706.8,-197.9
37.7199,-112.9533,52704.3,-200.6
37.7199,-112.953,52704.8,-200.1
37.7199,-112.9527,52703.1,-201.8
37.7199,-112.9524,52703.1,-201.9
37.7199,-112.952,52698.3,-206.7
37.7199,-112.9517,52696.6,-208.4
37.7199,-112.9514,52689.6,-215.5
37.7199,-112.9511,52689.3,-215.6
37.7199,-112.9508,52686.6,-218.2
37.7199,-112.9505,52684.8,-219.9
37.7199,-112.9501,52685.1,-219.9
37.7199,-112.9498,52678.3,-226.8
37.7199,-112.9495,52679.1,-226.2
37.7199,-112.9492,52672.8,-233.0
37.7199,-112.9489,52667.3,-238.6
37.7199,-112.9486,52665.6,-240.4
37.7199,-112.9482,52674.1,-232.1
37.7199,-112.9479,52681.1,-225.1
37.7199,-112.9476,52680.8,-225.4
37.72,-112.9473,52683.8,-222.6
37.72,-112.947,52686.3,-220.1
37.72,-112.9467,52689.6,-216.9
37.72,-112.9463,52704.3,-202.3
37.72,-112.946,52728.1,-178.5
37.72,-112.9457,52727.6,-179.0
37.72,-112.9454,52750.6,-156.2
37.72,-112.9451,52794.8,-111.9
37.72,-112.9448,52822.9,-83.6
37.72,-112.9444,52832.3,-74.2
37.72,-112.9441,52827.1,-79.2
37.72,-112.9438,52803.6,-102.5
37.72,-112.9435,52775.3,-130.6
37.72,-112.9432,52768.1,-138.0
37.72,-112.9429,52774.6,-131.4
37.72,-112.9425,52791.6,-114.5
37.72,-112.9422,52799.3,-106.8
37.72,-112.9419,52784.1,-121.7
37.72,-112.9416,52769.8,-135.9
37.72,-112.9413,52777.3,-128.6
37.72,-112.941,52795.1,-110.9
37.72,-112.9406,52814.8,-91.3
37.72,-112.9403,52824.3,-82.0
37.72,-112.94,52825.8,-80.5
37.72,-112.9397,52834.3,-72.0
37.72,-112.9394,52840.6,-65.9
37.7201,-112.9391,52847.6,-59.0
37.7201,-112.9388,52848.6,-58.0
37.7201,-112.9384,52844.6,-62.0
37.7201,-112.9381,52839.1,-67.4
37.7201,-112.9378,52837.8,-68.6
37.7201,-112.9375,52848.1,-58.2
37.7201,-112.9372,52841.1,-65.3
37.7201,-112.9369,52833.6,-72.8
37.7201,-112.9365,52814.3,-92.3
37.7201,-112.9362,52804.8,-101.8
37.7201,-112.9359,52810.1,-96.5
37.7201,-112.9356,52817.3,-89.3
37.7201,-112.9353,52830.3,-76.5
37.7201,-112.935,52846.8,-60.0
37.7201,-112.9346,52862.1,-44.8
37.7201,-112.9343,52875.3,-31.8
37.7201,-112.934,52879.1,-28.0
37.7201,-112.9337,52878.6,-28.4
37.7201,-112.9334,52877.8,-29.3
37.7201,-112.9331,52867.3,-39.8
37.7201,-112.9327,52857.1,-49.9
37.7201,-112.9324,52838.6,-68.6
37.7201,-112.9321,52829.8,-77.3
37.7201,-112.9318,52839.3,-67.7
37.7202,-112.9315,52862.6,-44.7
37.7202,-112.9312,52889.6,-17.7
37.7202,-112.9308,52910.3,3.0
37.7202,-112.9305,52895.6,-11.9
37.7202,-112.9302,52897.1,-10.5
37.7202,-112.9299,52871.3,-36.2
37.7202,-112.9296,52858.7,-48.7
37.7202,-112.9293,52837.0,-70.4
37.7202,-112.9289,52824.1,-83.2
37.7202,-112.9286,52808.1,-99.2
37.7202,-112.9283,52792.8,-114.5
37.7202,-112.928,52779.0,-128.1
37.7202,-112.9277,52756.8,-150.1
37.7202,-112.9274,52740.5,-166.5
37.7202,-112.927,52695.8,-211.1
37.7202,-112.9267,52697.1,-209.8
37.7202,-112.9264,52698.6,-208.5
37.7202,-112.9261,52699.1,-207.9
37.7202,-112.9258,52704.6,-202.4
37.7202,-112.9255,52703.6,-203.4
37.7202,-112.9251,52709.1,-197.7
37.7202,-112.9248,52709.1,-197.7
37.7202,-112.9245,52710.8,-196.1
37.7202,-112.9242,52714.3,-192.4
37.7202,-112.9239,52714.1,-192.3
37.7202,-112.9236,52709.3,-196.7
37.7203,-112.9233,52712.8,-193.1
37.7203,-112.9229,52717.8,-187.8
37.7203,-112.9226,52717.8,-187.7
37.7203,-112.9223,52719.8,-185.6
37.7203,-112.922,52719.1,-185.9
37.7203,-112.9217,52722.6,-182.3
37.7203,-112.9213,52720.3,-185.0
37.7203,-112.921,52722.1,-183.5
37.7203,-112.9207,52727.6,-178.2
37.7203,-112.9204,52726.8,-179.3
37.7203,-112.9201,52729.3,-176.8
37.7203,-112.9198,52729.6,-176.5
