X,Y,Measurement
-9999.9,KDT,-33.0
-9999.9,KDT,-37.8
-9999.9,KDT,-36.9
-9999.9,KDT,-40.4
-9999.9,KDT,-41.1
-9999.9,KDT,-38.4
-9999.9,KDT,-39.2
-9999.9,KDT,-38.5
-9999.9,KWA,-47.0
-9999.9,KWA,-45.5
-9999.9,KWA,-47.0
-9999.9,KWA,-44.8
-9999.9,KWA,-48.1
-9999.9,KWA,-49.6
-9999.9,KWA,-53.3
-9999.9,KWA,-49.6
-9999.9,KWA,-53.0
-9999.9,KWA,-52.2
-9999.9,KWA,-54.0
-9999.9,KWA,-54.7
-9999.9,KWA,-54.8
-9999.9,KWA,-54.8
-9999.9,KWA,-55.7
-9999.9,KWA,-54.6
-9999.9,KWA,-57.6
-9999.9,KWA,-59.7
-9999.9,KWA,-59.0
-9999.9,KWA,-58.9
-9999.9,KWA,-61.5
-9999.9,KWA,-60.6
-9999.9,KWA,-61.9
-9999.9,KWA,-59.5
-9999.9,KWA,-63.0
-9999.9,KWA,-61.6
-9999.9,KWA,-65.4
-9999.9,KWA,-63.4
-9999.9,KWA,-70.4
-9999.9,KWA,-66.3
-9999.9,KWA,-68.6
-9999.9,KWA,-67.3
-9999.9,KWA,-68.2
-9999.9,KWA,-70.0
-9999.9,KWA,-71.5
-9999.9,KWA,-71.3
-9999.9,KWA,-71.7
-9999.9,KWA,-71.7
-9999.9,KWA,-72.0
-9999.9,KWA,-76.9
-9999.9,KWA,-71.9
-9999.9,KWA,-76.0
-9999.9,KWA,-76.6
-9999.9,KWA,-77.2
-9999.9,KWA,-76.3
-9999.9,KWA,-78.7
-9999.9,KWA,-77.0
-9999.9,KWA,-76.8
-9999.9,KWA,-77.2
-9999.9,KWA,-77.8
-9999.9,KWA,-78.0
-9999.9,KWA,-80.3
-9999.9,KWA,-79.8
-9999.9,KWA,-81.7
-9999.9,KWA,-82.0
-9999.9,KWA,-82.8
-9999.9,KWA,-83.0
-9999.9,KWA,-84.6
-9999.9,KWA,-88.5
-9999.9,KWA,-85.2
-9999.9,KWA,-80.9
-9999.9,KWA,-87.6
-9999.9,KWA,-85.4
-9999.9,KWA,-87.9
-9999.9,KWA,-87.9
-9999.9,KWA,-86.9
-9999.9,KWA,-85.9
-9999.9,KWA,-90.3
-9999.9,KWA,-91.4
-9999.9,KWA,-88.9
-9999.9,KWA,-90.9
-9999.9,KWA,-91.3
-9999.9,KWA,-92.1
-9999.9,KWA,-95.2
-9999.9,KWA,-92.6
-9999.9,KWA,-95.2
-9999.9,KWA,-98.4
-9999.9,KWA,-99.1
-9999.9,KWA,-96.4
-9999.9,KWA,-98.6
-9999.9,KWA,-96.3
-9999.9,KWA,-99.0
-9999.9,KWA,-100.4
-9999.9,KWA,-103.1
-9999.9,KWA,-103.4
-9999.9,KWA,-101.7
-9999.9,KWA,-101.8
-9999.9,KWA,-103.4
-9999.9,KWA,-101.4
-9999.9,KWA,-101.0
-9999.9,KWA,-103.2
-9999.9,KWA,-105.1
-9999.9,KWA,-105.6
-9999.9,KWA,-106.6
-9999.9,KWA,-109.9
-9999.9,KWA,-108.8
-9999.9,KWA,-111.2
-9999.9,KWA,-107.3
-9999.9,KWA,-111.6
-9999.9,KWA,-109.3
-9999.9,KWA,-113.2
-9999.9,KWA,-115.4
-9999.9,KWA,-112.9
-9999.9,KWA,-115.0
-9999.9,KWA,-115.2
-9999.9,KWA,-115.6
-9999.9,KWA,-116.7
-9999.9,KWA,-118.5
-9999.9,KWA,-118.0
-9999.9,KWA,-116.5
-9999.9,KWA,-121.6
-9999.9,KWA,-120.8
-9999.9,KWA,-120.4
-9999.9,KWA,-122.3
-9999.9,KWA,-119.4
-9999.9,KWA,-124.3
-9999.9,KWA,-127.5
-9999.9,KWA,-125.0
-9999.9,KWA,-125.4
-9999.9,KWA,-125.7
-9999.9,KWA,-124.6
-9999.9,KWA,-126.8
-9999.9,KWA,-127.3
-9999.9,KWA,-128.3
-9999.9,KWA,-126.2
-9999.9,KWA,-128.6
-9999.9,KWA,-127.0
-9999.9,KWA,-128.0
-9999.9,KWA,-127.7
-9999.9,KWA,-130.3
-9999.9,KWA,-132.4
-9999.9,KWA,-130.2
-9999.9,KWA,-131.1
-9999.9,KWA,-132.0
-9999.9,KWA,-130.7
-9999.9,KWA,-130.4
-9999.9,KWA,-132.2
-9999.9,KWA,-134.2
-9999.9,KWA,-130.9
-9999.9,KWA,-138.6
-9999.9,KWA,-135.8
-9999.9,KWA,-133.1
-9999.9,KWA,-137.2
-9999.9,KWA,-136.5
-9999.9,KWA,-135.3
-9999.9,KWA,-136.4
-9999.9,KWA,-136.2
-9999.9,KWA,-137.7
-9999.9,KWA,-135.9
-9999.9,KWA,-139.8
-9999.9,KWA,-140.6
-9999.9,KWA,-139.4
-9999.9,KWA,-143.0
-9999.9,KWA,-142.8
-9999.9,KWA,-140.3
-9999.9,KWA,-141.8
-9999.9,KWA,-141.7
-9999.9,KWA,-141.8
-9999.9,KWA,-143.4
-9999.9,KWA,-143.1
-9999.9,KWA,-144.5
-9999.9,KWA,-139.9
-9999.9,KWA,-140.4
-9999.9,KWA,-144.4
-9999.9,KWA,-144.3
-9999.9,KWA,-149.0
-9999.9,KWA,-148.4
-9999.9,KWA,-148.1
-9999.9,KWA,-144.7
-9999.9,KWA,-147.6
-9999.9,KWA,-147.5
-9999.9,KWA,-150.2
-9999.9,KWA,-150.2
-9999.9,KWA,-146.9
-9999.9,KWA,-148.5
-9999.9,KWA,-150.0
-9999.9,KWA,-148.0
-9999.9,KWA,-151.4
-9999.9,KWA,-150.1
-9999.9,KWA,-151.1
-9999.9,KWA,-147.3
-9999.9,KWA,-151.7
-9999.9,KWA,-149.7
-9999.9,KWA,-150.4
-9999.9,KWA,-149.6
-9999.9,KWA,-153.5
-9999.9,KWA,-155.0
-9999.9,KWA,-154.4
-9999.9,KWA,-153.0
-9999.9,KWA,-151.4
-9999.9,KWA,-137.1
-9999.9,KWA,-153.2
-9999.9,KWA,-153.9
-9999.9,KWA,-152.1
-9999.9,KWA,-153.6
-9999.9,KWA,-140.2
-9999.9,KWA,-144.5
-9999.9,KWA,-128.3
-9999.9,KWA,-170.5
-9999.9,QAY,-158.0
-9999.9,QAY,-155.6
-9999.9,QAY,-161.4
-9999.9,QAY,-151.7
-9999.9,QAY,-156.9
-9999.9,QAY,-152.7
-9999.9,QAY,-156.7
-9999.9,QAY,-156.6
-9999.9,QAY,-155.2
-9999.9,QAY,-131.7
-9999.9,QAY,-117.1
-9999.9,QAY,-155.5
-9999.9,QAY,-160.0
-9999.9,QAY,-160.4
-9999.9,QAY,-153.7
-9999.9,QAY,-159.0
-9999.9,QAY,-154.6
-9999.9,QAY,-145.2
-9999.9,QAY,-125.0
-9999.9,QAY,-165.6
-9999.9,QAY,-163.5
-9999.9,QAY,-150.9
-9999.9,QAY,-154.8
-9999.9,QAY,-157.8
-9999.9,QAY,-156.6
-9999.9,QAY,-157.2
-9999.9,QAY,-159.6
-9999.9,QAY,-158.2
-9999.9,QAY,-157.5
-9999.9,QAY,-159.5
-9999.9,QAY,-158.6
-9999.9,QAY,-159.6
-9999.9,QAY,-160.8
-9999.9,QAY,-160.9
-9999.9,QAY,-161.2
-9999.9,QAY,-160.4
-9999.9,QAY,-159.6
-9999.9,QAY,-159.3
-9999.9,QAY,-156.4
-9999.9,QAY,-158.5
-9999.9,QAY,-158.1
-9999.9,QAY,-160.0
-9999.9,QAY,-158.0
-9999.9,QAY,-159.1
-9999.9,QAY,-159.8
-9999.9,QAY,-156.8
-9999.9,QAY,-164.6
-9999.9,QAY,-158.8
-9999.9,QAY,-156.6
-9999.9,QAY,-162.4
-9999.9,QAY,-161.8
-9999.9,QAY,-160.0
-9999.9,QAY,-156.3
-9999.9,QAY,-156.8
-9999.9,QAY,-157.4
-9999.9,QAY,-162.2
-9999.9,QAY,-161.9
-9999.9,QAY,-159.1
-9999.9,QAY,-157.2
-9999.9,QAY,-160.4
-9999.9,QAY,-156.3
-9999.9,QAY,-159.3
-9999.9,QAY,-157.7
-9999.9,QAY,-162.3
-9999.9,QAY,-161.4
-9999.9,QAY,-160.4
-9999.9,QAY,-157.7
-9999.9,QAY,-161.1
-9999.9,QAY,-159.1
-9999.9,QAY,-157.4
-9999.9,QAY,-156.9
-9999.9,QAY,-153.1
-9999.9,QAY,-159.9
-9999.9,QAY,-159.9
-9999.9,QAY,-157.8
-9999.9,QAY,-156.6
-9999.9,QAY,-158.4
-9999.9,QAY,-159.0
-9999.9,QAY,-156.4
-9999.9,QAY,-160.0
-9999.9,QAY,-157.4
-9999.9,QAY,-158.4
-9999.9,QAY,-160.6
-9999.9,QAY,-158.0
-9999.9,QAY,-159.8
-9999.9,QAY,-160.9
-9999.9,QAY,-160.1
-9999.9,QAY,-159.0
-9999.9,QAY,-158.2
-9999.9,QAY,-158.7
-9999.9,QAY,-159.4
-9999.9,QAY,-158.9
-9999.9,QAY,-160.2
-9999.9,QAY,-159.8
-9999.9,QAY,-158.9
-9999.9,QAY,-161.1
-9999.9,QAY,-164.3
-9999.9,QAY,-163.1
-9999.9,QAY,-162.1
-9999.9,QAY,-160.0
-9999.9,QAY,-159.6
-9999.9,QAY,-158.0
-9999.9,QAY,-160.0
-9999.9,QAY,-157.5
-9999.9,QAY,-164.9
-9999.9,QAY,-160.2
-9999.9,QAY,-161.2
-9999.9,QAY,-163.1
-9999.9,QAY,-160.3
-9999.9,QAY,-160.8
-9999.9,QAY,-162.5
-9999.9,QAY,-161.0
-9999.9,QAY,-164.6
-9999.9,QAY,-163.2
-9999.9,QAY,-161.7
-9999.9,QAY,-165.8
-9999.9,QAY,-166.7
-9999.9,QAY,-162.8
-9999.9,QAY,-161.7
-9999.9,QAY,-161.0
-9999.9,QAY,-162.7
-9999.9,QAY,-164.0
-9999.9,QAY,-165.6
-9999.9,QAY,-162.6
-9999.9,QAY,-162.8
-9999.9,QAY,-164.0
-9999.9,QAY,-164.0
-9999.9,QAY,-164.0
-9999.9,QAY,-165.8
-9999.9,QAY,-163.8
-9999.9,QAY,-163.5
-9999.9,QAY,-165.0
-9999.9,QAY,-163.5
-9999.9,QAY,-145.4
-9999.9,QAY,-128.0
-9999.9,QAY,-114.5
-9999.9,QAY,-127.9
-9999.9,QAY,-166.0
-9999.9,QAY,-165.2
-9999.9,QAY,-163.6
-9999.9,QAY,-168.9
-9999.9,QAY,-147.4
-9999.9,QAY,-158.4
-9999.9,QAY,-139.3
-9999.9,QAY,-172.6
-9999.9,QAY,-164.6
-9999.9,QAY,-148.2
-9999.9,QAY,-135.7
-9999.9,QAY,-112.4
-9999.9,QAY,-126.1
-9999.9,TW,-166.0
-9999.9,TW,-167.5
-9999.9,TW,-172.8
-9999.9,TW,-169.6
-9999.9,TW,-172.2
-9999.9,TW,-159.0
-9999.9,TW,-118.5
-9999.9,TW,-132.8
-9999.9,TW,-172.0
-9999.9,TW,-173.0
-9999.9,TW,-162.3
-9999.9,TW,-149.2
-9999.9,TW,-133.9
-9999.9,TW,-177.4
-9999.9,TW,-163.9
-9999.9,TW,-140.3
-9999.9,TW,-117.4
-9999.9,TW,-132.0
-9999.9,TW,-174.8
-9999.9,TW,-174.9
-9999.9,TW,-175.1
-9999.9,TW,-175.9
-9999.9,TW,-178.6
-9999.9,TW,-176.6
-9999.9,TW,-180.9
-9999.9,TW,-175.9
-9999.9,TW,-174.3
-9999.9,TW,-179.1
-9999.9,TW,-176.5
-9999.9,TW,-179.7
-9999.9,TW,-176.0
-9999.9,TW,-180.6
-9999.9,TW,-177.9
-9999.9,TW,-181.8
-9999.9,TW,-179.8
-9999.9,TW,-182.5
-9999.9,TW,-179.4
-9999.9,TW,-181.9
-9999.9,TW,-179.1
-9999.9,TW,-183.2
-9999.9,TW,-181.6
-9999.9,TW,-184.2
-9999.9,TW,-182.6
-9999.9,TW,-181.8
-9999.9,TW,-181.2
-9999.9,TW,-186.3
-9999.9,TW,-183.4
-9999.9,TW,-185.6
-9999.9,TW,-185.2
-9999.9,TW,-181.4
-9999.9,TW,-185.9
-9999.9,TW,-184.4
-9999.9,TW,-185.9
-9999.9,TW,-185.1
-9999.9,TW,-185.0
-9999.9,TW,-188.3
-9999.9,TW,-186.3
-9999.9,TW,-186.8
-9999.9,TW,-188.3
-9999.9,TW,-188.0
-9999.9,TW,-190.8
-9999.9,TW,-186.8
-9999.9,TW,-189.6
-9999.9,TW,-186.6
-9999.9,TW,-188.5
-9999.9,TW,-189.1
-9999.9,TW,-191.2
-9999.9,TW,-190.4
-9999.9,TW,-189.4
-9999.9,TW,-190.1
-9999.9,TW,-190.5
-9999.9,TW,-193.6
-9999.9,TW,-192.8
-9999.9,TW,-193.2
-9999.9,TW,-196.6
-9999.9,TW,-189.9
-9999.9,TW,-189.7
-9999.9,TW,-191.6
-9999.9,TW,-194.9
-9999.9,TW,-197.5
-9999.9,TW,-194.0
-9999.9,TW,-196.2
-9999.9,TW,-196.5
-9999.9,TW,-195.0
-9999.9,TW,-197.5
-9999.9,TW,-194.5
-9999.9,TW,-194.6
-9999.9,KKA,-193.5
-9999.9,KKA,-192.1
-9999.9,KKA,-196.4
-9999.9,KKA,-194.0
-9999.9,KKA,-194.1
-9999.9,KKA,-193.7
-9999.9,KKA,-196.9
-9999.9,KKA,-197.0
-9999.9,KKA,-197.9
-9999.9,KKA,-199.1
-9999.9,KKA,-199.2
-9999.9,KKA,-198.1
-9999.9,KKA,-196.2
-9999.9,KKA,-202.0
-9999.9,KKA,-200.3
-9999.9,KKA,-196.2
-9999.9,KKA,-197.2
-9999.9,KKA,-200.7
-9999.9,KKA,-200.6
-9999.9,KKA,-202.3
-9999.9,KKA,-199.2
-9999.9,KKA,-199.9
-9999.9,KKA,-202.6
-9999.9,KKA,-202.6
-9999.9,KKA,-201.3
-9999.9,KKA,-199.9
-9999.9,KKA,-200.1
-9999.9,KKA,-200.2
-9999.9,KKA,-201.3
-9999.9,KKA,-202.9
-9999.9,KKA,-203.2
-9999.9,KKA,-201.0
-9999.9,KKA,-203.8
-9999.9,KKA,-203.2
-9999.9,KKA,-204.8
-9999.9,KKA,-205.0
-9999.9,KKA,-204.0
-9999.9,KKA,-205.9
-9999.9,KKA,-203.5
-9999.9,KKA,-206.0
-9999.9,KKA,-208.1
-9999.9,KKA,-207.9
-9999.9,KKA,-204.4
-9999.9,KKA,-207.9
-9999.9,KKA,-202.2
-9999.9,KKA,-204.2
-9999.9,KKA,-205.2
-9999.9,KKA,-207.9
-9999.9,KKA,-208.1
-9999.9,KKA,-205.0
-9999.9,KKA,-206.8
-9999.9,KKA,-208.6
-9999.9,KKA,-207.6
-9999.9,KKA,-203.2
-9999.9,KKA,-210.9
-9999.9,KKA,-208.0
-9999.9,KKA,-210.3
-9999.9,KKA,-208.8
-9999.9,KKA,-210.9
-9999.9,KKA,-208.0
-9999.9,KKA,-211.5
-9999.9,KKA,-209.6
-9999.9,KKA,-208.5
-9999.9,KKA,-206.6
-9999.9,KKA,-208.7
-9999.9,KKA,-210.2
-9999.9,KKA,-210.0
-9999.9,KKA,-212.3
-9999.9,KKA,-210.9
-9999.9,KKA,-210.1
-9999.9,KKA,-211.6
-9999.9,KKA,-210.1
-9999.9,KKA,-211.7
-9999.9,KKA,-209.0
-9999.9,KKA,-209.2
-9999.9,KKA,-211.9
-9999.9,KKA,-208.6
-9999.9,KKA,-212.8
-9999.9,KKA,-211.9
-9999.9,KKA,-211.1
-9999.9,KKA,-216.4
-9999.9,KKA,-210.3
-9999.9,KKA,-215.4
-9999.9,KKA,-216.9
-9999.9,KKA,-215.3
-9999.9,KKA,-215.9
-9999.9,KKA,-213.7
-9999.9,KKA,-218.6
-9999.9,KKA,-216.6
-9999.9,KKA,-215.4
-9999.9,KKA,-217.6
-9999.9,KKA,-220.1
-9999.9,KKA,-217.4
-9999.9,KKA,-223.1
-9999.9,KKA,-221.3
-9999.9,KKA,-216.4
-9999.9,KKA,-218.8
-9999.9,KKA,-219.2
-9999.9,KKA,-220.7
-9999.9,KKA,-217.0
-9999.9,KKA,-220.5
-9999.9,KKA,-217.9
-9999.9,KKA,-220.5
-9999.9,KKA,-222.6
-9999.9,KKA,-221.8
-9999.9,KKA,-220.9
-9999.9,KKA,-226.2
-9999.9,KKA,-221.5
-9999.9,KKA,-222.2
-9999.9,KWA,-223.0
-9999.9,KWA,-225.1
-9999.9,KWA,-224.8
-9999.9,KWA,-226.0
-9999.9,KWA,-229.4
-9999.9,KWA,-226.4
-9999.9,KWA,-233.5
-9999.9,KWA,-232.5
-9999.9,KWA,-236.2
-9999.9,KWA,-232.9
-9999.9,KWA,-234.3
-9999.9,KWA,-234.9
-9999.9,KWA,-234.4
-9999.9,KWA,-230.0
-9999.9,KWA,-225.9
-9999.9,KWA,-229.4
-9999.9,KWA,-233.6
-9999.9,KWA,-230.9
-9999.9,KWA,-229.4
-9999.9,KWA,-231.8
-9999.9,KWA,-234.4
-9999.9,TW,-233.8
-9999.9,TW,-232.9
-9999.9,TW,-227.5
-9999.9,TW,-221.8
-9999.9,TW,-221.6
-9999.9,TW,-219.5
-9999.9,TW,-214.4
-9999.9,TW,-205.3
-9999.9,TW,-197.9
-9999.9,TW,-194.3
-9999.9,TW,-186.5
-9999.9,TW,-178.2
-9999.9,TW,-172.1
-9999.9,TW,-172.9
-9999.9,TW,-172.7
-9999.9,TW,-168.0
-9999.9,TW,-168.9
-9999.9,TW,-178.1
-9999.9,TW,-178.7
-9999.9,TW,-173.9
-9999.9,TW,-161.0
-9999.9,TW,-148.1
-9999.9,TW,-135.2
-9999.9,TW,-137.6
-9999.9,TW,-143.5
-9999.9,TW,-157.7
-9999.9,TW,-181.5
-9999.9,QAG,-191.9
-9999.9,QAG,-199.2
-9999.9,QAG,-205.3
-9999.9,QAG,-211.3
-9999.9,QAG,-208.0
-9999.9,QAG,-210.4
-9999.9,QAG,-208.7
-9999.9,QAG,-207.2
-9999.9,QAG,-210.3
-9999.9,QAG,-212.2
-9999.9,QAG,-215.7
-9999.9,QAG,-212.0
-9999.9,QAG,-216.2
-9999.9,QAG,-217.8
-9999.9,QAG,-218.7
-9999.9,QAG,-224.6
-9999.9,TW,-222.9
-9999.9,TW,-223.3
-9999.9,TW,-226.2
-9999.9,TW,-223.3
-9999.9,TW,-229.1
-9999.9,TW,-233.8
-9999.9,QAG,-231.2
-9999.9,QAG,-233.1
-9999.9,QAG,-236.6
-9999.9,QAG,-238.8
-9999.9,QAG,-237.6
-9999.9,QAG,-233.9
-9999.9,QAG,-239.0
-9999.9,QAG,-232.2
-9999.9,QAG,-233.0
-9999.9,QAG,-234.4
-9999.9,QAG,-232.2
-9999.9,QAG,-232.6
-9999.9,QAG,-233.4
-9999.9,QAG,-229.9
-9999.9,QAG,-236.4
-9999.9,QAG,-230.6
-9999.9,QAG,-230.5
-9999.9,QAG,-228.4
-9999.9,QAG,-222.8
-9999.9,QAG,-218.9
-9999.9,QAG,-215.3
-9999.9,QAG,-214.1
-9999.9,QAG,-211.5
-9999.9,QAG,-208.5
-9999.9,QAG,-200.4
-9999.9,QAG,-197.1
-9999.9,QAG,-197.0
-9999.9,QAG,-191.8
-9999.9,QAG,-194.4
-9999.9,QAG,-189.6
-9999.9,QAG,-191.1
-9999.9,QAG,-189.9
-9999.9,QAG,-185.4
-9999.9,QAG,-187.9
-9999.9,QAG,-191.2
-9999.9,QAG,-194.8
-9999.9,QAG,-195.6
-9999.9,QAG,-202.5
-9999.9,QAG,-202.1
-9999.9,QAG,-204.6
-9999.9,QAG,-206.2
-9999.9,QAG,-208.0
-9999.9,QAG,-212.0
-9999.9,QAG,-212.4
-9999.9,QAG,-211.3
-9999.9,QAG,-214.6
-9999.9,QAG,-213.7
-9999.9,QAG,-214.6
-9999.9,QAG,-212.0
-9999.9,QAG,-213.3
-9999.9,QAG,-213.7
-9999.9,QAG,-214.3
-9999.9,QAG,-214.1
-9999.9,QAG,-208.9
-9999.9,QAY,-207.1
-9999.9,QAY,-208.4
-9999.9,QAY,-204.4
-9999.9,QAY,-202.1
-9999.9,QAY,-198.2
-9999.9,QAY,-192.7
-9999.9,TSR,-189.2
-9999.9,TSR,-178.1
-9999.9,TSR,-169.1
-9999.9,TSR,-162.8
-9999.9,TSR,-159.0
-9999.9,TSR,-154.7
-9999.9,TSR,-154.1
-9999.9,QB,-146.8
-9999.9,QB,-152.8
-9999.9,QB,-150.0
-9999.9,QB,-148.4
-9999.9,QB,-146.2
-9999.9,QB,-150.0
-9999.9,QB,-147.8
-9999.9,QB,-149.8
-9999.9,QB,-146.8
-9999.9,QB,-143.8
-9999.9,QB,-145.5
-9999.9,QB,-144.6
-9999.9,QB,-143.1
-9999.9,QB,-142.4
-9999.9,QB,-138.9
-9999.9,QB,-139.1
-9999.9,QB,-134.6
-9999.9,QB,-134.3
-9999.9,QB,-130.6
-9999.9,QB,-139.3
-9999.9,QB,-137.5
-9999.9,QB,-134.3
-9999.9,QB,-134.2
-9999.9,QB,-131.9
-9999.9,QB,-127.1
-9999.9,QB,-128.3
-9999.9,QB,-126.2
-9999.9,QB,-120.2
-9999.9,QB,-119.5
-9999.9,QB,-119.2
-9999.9,QB,-120.2
-9999.9,QB,-118.6
-9999.9,QB,-124.9
-9999.9,QB,-133.7
-9999.9,QB,-146.2
-9999.9,QB,-160.8
-9999.9,QB,-169.8
-9999.9,QB,-181.3
-9999.9,QB,-188.7
-9999.9,QB,-189.7
-9999.9,QB,-193.1
-9999.9,QB,-200.3
-9999.9,TSR,-195.8
-9999.9,TSR,-201.1
-9999.9,TSR,-196.4
-9999.9,TSR,-200.2
-9999.9,TSR,-198.6
-9999.9,TSR,-199.1
-9999.9,TSR,-200.1
-9999.9,TSR,-200.5
-9999.9,TSR,-201.0
-9999.9,TSR,-201.7
-9999.9,TSR,-204.0
-9999.9,TSR,-204.2
-9999.9,TSR,-205.9
-9999.9,TSR,-206.7
-9999.9,TSR,-211.2
-9999.9,TSR,-209.9
-9999.9,TSR,-210.1
-9999.9,TSR,-209.0
-9999.9,TSR,-205.9
-9999.9,TSR,-211.6
-9999.9,TSR,-212.0
-9999.9,TSR,-211.9
-9999.9,TSR,-214.7
-9999.9,TQU,-213.1
-9999.9,TQU,-216.9
-9999.9,TQU,-215.4
-9999.9,TQU,-214.1
-9999.9,TQU,-221.8
-9999.9,TQU,-219.1
-9999.9,TQU,-218.1
-9999.9,TQU,-217.4
-9999.9,TQU,-215.3
-9999.9,TQU,-213.2
-9999.9,TQU,-207.5
-9999.9,TQU,-207.2
-9999.9,TQU,-206.5
-9999.9,TQU,-202.0
-9999.9,TQU,-201.2
-9999.9,TQU,-212.8
-9999.9,TQU,-208.9
-9999.9,TQU,-214.9
-9999.9,TQU,-215.3
-9999.9,TQU,-220.3
-9999.9,TQU,-223.4
-9999.9,TQU,-226.7
-9999.9,TQU,-230.5
-9999.9,TQU,-235.7
-9999.9,TQU,-233.9
-9999.9,TQU,-230.7
-9999.9,TQU,-228.2
-9999.9,TQU,-228.3
-9999.9,TQU,-225.8
-9999.9,TQU,-222.8
-9999.9,TQU,-224.0
-9999.9,TQU,-225.9
-9999.9,TQU,-235.1
-9999.9,TQU,-244.3
-9999.9,TQU,-252.0
-9999.9,TQU,-263.1
-9999.9,TQU,-262.1
-9999.9,TQU,-262.0
-9999.9,TQU,-255.9
-9999.9,TQU,-244.9
-9999.9,TQU,-238.5
-9999.9,TQU,-227.1
-9999.9,TQU,-217.8
-9999.9,TQU,-207.4
-9999.9,TQU,-198.1
-9999.9,TQU,-192.6
-9999.9,TQU,-191.2
-9999.9,TQU,-196.0
-9999.9,TQU,-199.2
-9999.9,TQU,-205.0
-9999.9,TQU,-205.9
-9999.9,TQU,-206.8
-9999.9,TQU,-207.4
-9999.9,TQU,-212.5
-9999.9,TQU,-220.4
-9999.9,TQU,-219.7
-9999.9,TQU,-212.8
-9999.9,TQU,-200.2
-9999.9,TQU,-185.4
-9999.9,TQU,-176.6
-9999.9,TQU,-176.5
-9999.9,TQU,-189.9
-9999.9,TQU,-201.0
-9999.9,TQU,-211.7
-9999.9,TQU,-225.1
-9999.9,TQU,-239.9
-9999.9,TQU,-249.8
-9999.9,TQU,-250.8
-9999.9,TQU,-252.7
-9999.9,TQU,-250.4
-9999.9,TQU,-243.6
-9999.9,TQU,-237.9
-9999.9,TQU,-232.0
-9999.9,TQU,-227.0
-9999.9,TQU,-230.6
-9999.9,TQU,-226.5
-9999.9,TQU,-220.3
-9999.9,TQU,-206.9
-9999.9,TQU,-196.9
-9999.9,TQU,-193.6
-9999.9,TQU,-198.1
-9999.9,TQU,-197.5
-9999.9,TQU,-204.7
-9999.9,TQU,-216.2
-9999.9,TQU,-228.2
-9999.9,TQU,-223.7
-9999.9,TQU,-217.7
-9999.9,TQU,-211.5
-9999.9,TQU,-207.3
-9999.9,TQU,-207.7
-9999.9,TQU,-214.4
-9999.9,TQU,-212.8
-9999.9,TQU,-210.7
-9999.9,TQU,-197.7
-9999.9,TQU,-189.0
-9999.9,TQU,-174.2
-9999.9,TQU,-169.4
-9999.9,TQU,-172.8
-9999.9,TVBH,-182.0
-9999.9,TVBH,-187.2
-9999.9,TVBH,-197.7
-9999.9,TVBH,-203.6
-9999.9,TVBH,-209.3
-9999.9,TVBH,-208.1
-9999.9,TVBH,-214.0
-9999.9,TVBH,-213.8
-9999.9,TVBH,-214.2
-9999.9,TVBH,-219.2
-9999.9,TVBH,-219.6
-9999.9,TVBH,-223.3
-9999.9,TVBH,-233.8
-9999.9,TVBH,-232.7
-9999.9,TVBH,-227.7
-9999.9,TVBH,-230.6
-9999.9,TVBH,-228.7
-9999.9,TVBH,-230.4
-9999.9,TVBH,-224.9
-9999.9,TVBH,-223.7
-9999.9,TVBH,-223.8
-9999.9,TVBH,-223.0
-9999.9,TVBH,-223.1
-9999.9,TVBH,-223.1
-9999.9,TVBH,-224.9
-9999.9,TVBH,-219.4
-9999.9,TVBH,-220.6
-9999.9,TVBH,-215.0
-9999.9,TVBH,-220.0
-9999.9,TVBH,-216.9
-9999.9,TVBH,-216.4
-9999.9,TVBH,-217.6
-9999.9,TVBH,-219.3
-9999.9,TVBH,-222.3
-9999.9,TVBH,-218.6
-9999.9,TVBH,-221.9
-9999.9,TVBH,-223.9
-9999.9,TVBH,-224.0
-9999.9,TVBH,-221.4
-9999.9,TVBH,-218.0
-9999.9,TVBH,-219.3
-9999.9,TVBH,-215.9
-9999.9,TVBH,-213.7
-9999.9,TVBH,-217.5
-9999.9,TVBH,-219.8
-9999.9,TVBH,-216.6
-9999.9,TVBH,-218.4
-9999.9,TVBH,-215.1
-9999.9,TVBH,-217.5
-9999.9,TVBH,-220.0
-9999.9,TVBH,-217.0
-9999.9,TVBH,-213.6
-9999.9,TVBH,-216.9
-9999.9,TVBH,-210.3
-9999.9,TVBH,-214.8
-9999.9,TVBH,-213.4
-9999.9,TVBH,-217.6
-9999.9,TVBH,-212.4
-9999.9,TVBH,-212.9
-9999.9,TVBH,-210.4
-9999.9,TVBH,-212.8
-9999.9,TVBH,-211.5
-9999.9,TVBH,-213.4
-9999.9,TVBH,-211.4
-9999.9,TVBH,-210.8
-9999.9,TVBH,-215.6
-9999.9,TVBH,-210.4
-9999.9,TVBH,-209.7
-9999.9,TVBH,-208.5
-9999.9,TVBH,-209.6
-9999.9,TVBH,-207.1
-9999.9,TVBH,-207.4
-9999.9,TVBH,-207.8
-9999.9,TVBH,-208.6
-9999.9,TVBH,-204.5
-9999.9,TVBH,-205.3
-9999.9,TVBH,-208.8
-9999.9,TVBH,-210.3
-9999.9,TVBH,-207.0
-9999.9,TVBH,-205.6
-9999.9,TVBH,-209.9
-9999.9,TVBH,-207.2
-9999.9,TVBH,-205.2
-9999.9,TVBH,-208.2
