lat,long,corrected_magnetic
37.0308,-113.5743,-47.3
37.0308,-113.5748,-48.3
37.0307,-113.5753,-45.9
37.0307,-113.5758,-45.7
37.0307,-113.5763,-44.7
37.0307,-113.5768,-50.0
37.0307,-113.5772,-42.8
37.0307,-113.5777,-41.7
37.0307,-113.5782,-48.8
37.0307,-113.5787,-45.8
37.0307,-113.5792,-43.0
37.0307,-113.5797,-38.2
37.0307,-113.5802,-38.6
37.0307,-113.5807,-48.1
37.0307,-113.5812,-46.7
37.0307,-113.5817,-41.8
37.0307,-113.5822,-52.0
37.0307,-113.5827,-40.5
37.0307,-113.5832,-44.1
37.0307,-113.5837,-53.3
37.0307,-113.5842,-42.3
37.0307,-113.5846,-41.8
37.0307,-113.5851,-49.2
37.0307,-113.5856,-44.8
37.0307,-113.5861,-46.6
37.0307,-113.5866,-45.2
37.0307,-113.5871,-39.9
37.0307,-113.5876,-45.3
37.0307,-113.5881,-40.9
37.0306,-113.5886,-45.7
37.0306,-113.5891,-43.2
37.0306,-113.5896,-36.3
37.0306,-113.5901,-42.3
37.0306,-113.5906,-41.1
37.0306,-113.5911,-42.4
37.0306,-113.5916,-45.9
37.0306,-113.592,-46.6
37.0306,-113.5925,-32.9
37.0306,-113.593,-43.4
37.0306,-113.5935,-37.5
37.0306,-113.594,-43.9
37.0306,-113.5945,-38.9
37.0306,-113.595,-40.9
37.0306,-113.5954,-37.3
37.0306,-113.5959,-45.3
37.0305,-113.5963,-34.6
37.0305,-113.5968,-40.3
37.0305,-113.5972,-33.5
37.0305,-113.5977,-34.1
37.0304,-113.5981,-39.3
37.0304,-113.5985,-33.2
37.0304,-113.599,-36.7
37.0304,-113.5994,-28.2
37.0304,-113.5999,-31.5
37.0303,-113.6003,-31.0
37.0303,-113.6008,-22.1
37.0303,-113.6012,-36.5
37.0303,-113.6016,-36.3
37.0303,-113.6021,-32.3
37.0302,-113.6025,-31.0
37.0302,-113.603,-29.4
37.0302,-113.6034,-25.3
37.0302,-113.6039,-21.6
37.0302,-113.6043,-44.0
37.0301,-113.6048,-29.9
37.0301,-113.6052,-31.4
37.0301,-113.6056,-33.4
37.0301,-113.6061,-30.9
37.0301,-113.6065,-33.5
37.03,-113.607,-30.5
37.03,-113.6074,-27.5
37.03,-113.6079,-18.4
37.03,-113.6083,-28.7
37.03,-113.6087,-26.4
37.0299,-113.6092,-31.3
37.0299,-113.6096,-31.2
37.0299,-113.6101,-29.7
37.0299,-113.6105,-31.0
37.0299,-113.611,-31.5
37.0298,-113.6114,-27.4
37.0298,-113.6118,-35.7
37.0298,-113.6123,-36.2
37.0298,-113.6127,-27.2
37.0297,-113.6132,-25.9
37.0297,-113.6136,-21.1
37.0297,-113.6141,-24.2
37.0297,-113.6145,-24.2
37.0297,-113.615,-20.4
37.0296,-113.6154,-21.9
37.0296,-113.6158,-16.9
37.0296,-113.6163,-20.4
37.0296,-113.6167,-22.3
37.0296,-113.6172,-24.8
37.0295,-113.6176,-23.9
37.0295,-113.6181,-30.3
37.0295,-113.6185,-19.2
37.0295,-113.6189,-21.0
37.0295,-113.6194,-22.4
37.0294,-113.6198,-21.5
37.0294,-113.6203,-26.7
37.0294,-113.6207,-23.5
37.0294,-113.6212,-21.5
37.0294,-113.6216,-23.5
37.0293,-113.622,-16.8
37.0293,-113.6225,-17.6
37.0293,-113.6229,-24.5
37.0293,-113.6234,-22.6
37.0292,-113.6238,-23.8
37.0292,-113.6243,-23.9
37.0292,-113.6247,-26.1
37.0292,-113.6251,-28.5
37.0292,-113.6256,-20.5
37.0291,-113.626,-12.5
37.0291,-113.6265,-13.9
37.0291,-113.6269,-24.9
37.0291,-113.6274,-14.4
37.0291,-113.6278,-17.8
37.029,-113.6283,-10.8
37.029,-113.6287,-19.1
37.029,-113.6291,-14.7
37.029,-113.6296,-16.0
37.029,-113.63,-16.0
37.0289,-113.6305,-21.5
37.0289,-113.6309,-16.5
37.0289,-113.6314,-20.6
37.0289,-113.6318,-10.9
37.0289,-113.6322,-11.1
37.0288,-113.6327,-22.2
37.0288,-113.6331,-13.2
37.0288,-113.6336,-16.0
37.0288,-113.634,-10.6
37.0288,-113.6345,-15.7
37.0287,-113.6349,-3.0
37.0287,-113.6354,-21.0
37.0287,-113.6358,-10.7
37.0287,-113.6362,-8.5
37.0287,-113.6367,-2.4
37.0286,-113.6371,-1.2
37.0286,-113.6376,-7.7
37.0286,-113.638,-15.4
37.0286,-113.6385,-14.9
37.0285,-113.6389,-7.5
37.0285,-113.6393,-7.5
37.0285,-113.6398,-13.3
37.0285,-113.6402,-6.6
37.0285,-113.6407,-3.1
37.0284,-113.6411,-17.6
37.0284,-113.6416,-6.6
37.0284,-113.642,-4.6
37.0284,-113.6424,-1.7
37.0284,-113.6429,-4.3
37.0283,-113.6433,-10.1
37.0283,-113.6438,-2.3
37.0283,-113.6442,-3.8
37.0283,-113.6447,-5.2
37.0283,-113.6451,-5.3
37.0282,-113.6456,1.9
37.0282,-113.646,2.9
37.0282,-113.6464,0.5
37.0282,-113.6469,-9.6
37.0281,-113.6473,-1.9
37.0281,-113.6478,7.8
37.0281,-113.6482,0.7
37.0281,-113.6487,-7.0
37.0281,-113.6491,-0.1
37.028,-113.6495,-0.3
37.028,-113.65,-2.9
37.028,-113.6504,-3.4
37.028,-113.6509,3.1
37.028,-113.6513,2.2
37.0279,-113.6518,6.3
37.0279,-113.6522,-7.7
37.0279,-113.6526,2.7
37.0279,-113.6531,6.8
37.0279,-113.6535,5.2
37.0278,-113.654,4.6
37.0278,-113.6544,2.4
37.0278,-113.6549,7.8
37.0278,-113.6553,5.3
37.0278,-113.6558,3.8
37.0277,-113.6562,11.3
37.0277,-113.6566,6.7
37.0277,-113.6571,1.2
37.0277,-113.6575,3.9
37.0277,-113.658,2.4
37.0276,-113.6584,5.0
37.0276,-113.6589,3.7
37.0276,-113.6593,10.9
37.0276,-113.6597,8.6
37.0276,-113.6602,6.2
37.0275,-113.6606,8.8
37.0275,-113.6611,7.7
37.0275,-113.6615,9.8
37.0275,-113.662,6.8
37.0274,-113.6624,9.0
37.0274,-113.6628,6.3
37.0274,-113.6633,9.7
37.0274,-113.6637,15.8
37.0274,-113.6642,12.7
37.0273,-113.6646,10.1
37.0273,-113.6651,9.2
37.0273,-113.6655,7.7
37.0273,-113.666,8.7
37.0273,-113.6664,17.0
37.0272,-113.6668,3.5
37.0272,-113.6673,9.5
37.0272,-113.6677,15.6
37.0272,-113.6682,11.1
37.0272,-113.6686,8.8
37.0271,-113.6691,7.3
37.0271,-113.6695,12.3
37.0271,-113.6699,12.6
37.0271,-113.6704,14.8
37.0271,-113.6708,17.4
37.027,-113.6713,12.9
37.027,-113.6717,6.8
37.027,-113.6722,11.4
37.027,-113.6726,9.9
37.0269,-113.6731,13.6
37.0269,-113.6735,9.6
37.0269,-113.6739,9.1
37.0269,-113.6744,-0.2
37.0269,-113.6748,10.7
37.0268,-113.6753,13.0
37.0268,-113.6757,11.5
37.0268,-113.6761,11.4
37.0268,-113.6766,11.9
37.0268,-113.677,7.5
37.0267,-113.6775,10.7
37.0267,-113.6779,6.3
37.0267,-113.6784,8.7
37.0267,-113.6788,10.0
37.0267,-113.6793,11.0
37.0266,-113.6797,8.8
37.0266,-113.6801,15.0
37.0266,-113.6806,11.0
37.0266,-113.681,3.2
37.0266,-113.6815,4.5
37.0265,-113.6819,17.5
37.0265,-113.6824,14.8
37.0265,-113.6828,5.2
37.0265,-113.6832,8.0
37.0264,-113.6837,11.8
37.0264,-113.6841,1.8
37.0264,-113.6846,6.4
37.0264,-113.685,2.8
37.0264,-113.6855,11.1
37.0263,-113.6859,8.8
37.0263,-113.6864,-1.8
37.0263,-113.6868,6.1
37.0263,-113.6872,1.8
37.0263,-113.6877,2.9
37.0262,-113.6881,3.6
37.0262,-113.6886,4.9
37.0262,-113.689,-2.2
37.0262,-113.6895,0.1
37.0262,-113.6899,1.2
37.0261,-113.6903,-1.3
37.0261,-113.6908,-0.4
37.0261,-113.6912,-4.3
37.0261,-113.6917,-3.2
37.0261,-113.6921,-4.1
37.026,-113.6926,-4.4
37.026,-113.693,-4.0
37.026,-113.6934,-6.8
37.026,-113.6939,-5.5
37.026,-113.6943,-1.5
37.0259,-113.6948,-4.9
37.0259,-113.6952,-11.1
37.0259,-113.6957,-8.4
37.0259,-113.6961,-16.4
37.0258,-113.6966,-10.9
37.0258,-113.697,-11.7
37.0258,-113.6974,-11.2
37.0258,-113.6979,-14.6
37.0258,-113.6983,-14.0
37.0257,-113.6988,-13.3
37.0257,-113.6992,-10.1
37.0257,-113.6997,-14.9
37.0257,-113.7001,-20.3
37.0257,-113.7005,-16.8
37.0256,-113.701,-22.1
37.0256,-113.7014,-17.0
37.0256,-113.7019,-21.6
37.0256,-113.7023,-18.0
37.0256,-113.7028,-16.7
37.0255,-113.7032,-27.6
37.0255,-113.7036,-20.6
37.0255,-113.7041,-20.2
37.0255,-113.7045,-24.0
37.0255,-113.705,-19.2
37.0254,-113.7054,-24.9
37.0254,-113.7059,-28.5
37.0254,-113.7063,-20.9
37.0254,-113.7067,-18.1
37.0253,-113.7072,-16.7
37.0253,-113.7076,-17.2
37.0253,-113.7081,-10.2
37.0253,-113.7085,-20.6
37.0253,-113.709,-20.8
37.0252,-113.7094,-20.2
37.0252,-113.7099,-29.5
37.0252,-113.7103,-23.1
37.0252,-113.7107,-20.1
37.0252,-113.7112,-33.0
37.0251,-113.7116,-27.7
37.0251,-113.7121,-21.4
37.0251,-113.7125,-36.6
37.0251,-113.713,-25.8
37.0251,-113.7134,-29.1
37.0251,-113.8664,-27.0
37.0251,-113.8669,-24.4
37.0251,-113.8674,-23.1
37.0252,-113.8678,-23.5
37.0252,-113.8683,-24.5
37.0252,-113.8687,-22.4
37.0253,-113.8692,-23.0
37.0253,-113.8696,-20.6
37.0253,-113.8701,-30.5
37.0254,-113.8705,-24.9
37.0254,-113.871,-19.0
37.0254,-113.8714,-23.8
37.0255,-113.8719,-22.0
37.0255,-113.8724,-17.5
37.0255,-113.8728,-19.8
37.0256,-113.8733,-24.6
37.0256,-113.8737,-23.0
37.0256,-113.8742,-16.8
37.0256,-113.8746,-24.3
37.0257,-113.8751,-22.7
37.0257,-113.8755,-25.0
37.0257,-113.876,-22.6
37.0258,-113.8764,-16.6
37.0258,-113.8769,-22.2
37.0258,-113.8773,-21.3
37.0259,-113.8778,-21.2
37.0259,-113.8782,-21.5
37.0259,-113.8787,-24.2
37.026,-113.8792,-25.6
37.026,-113.8796,-26.7
37.026,-113.8801,-28.7
37.0261,-113.8805,-21.3
37.0261,-113.881,-19.4
37.0261,-113.8814,-27.2
37.0262,-113.8819,-23.0
37.0262,-113.8823,-27.0
37.0262,-113.8828,-26.0
37.0263,-113.8832,-21.2
37.0263,-113.8837,-29.8
37.0263,-113.8841,-29.2
37.0264,-113.8846,-37.5
37.0264,-113.8851,-28.5
37.0264,-113.8855,-31.0
37.0265,-113.886,-35.3
37.0265,-113.8864,-31.5
37.0265,-113.8869,-24.1
37.0266,-113.8873,-33.8
37.0266,-113.8878,-23.6
37.0266,-113.8882,-36.7
37.0267,-113.8887,-27.8
37.0267,-113.8891,-32.0
37.0267,-113.8896,-37.6
37.0268,-113.89,-31.9
37.0268,-113.8905,-36.4
37.0268,-113.891,-39.4
37.0269,-113.8914,-33.2
37.0269,-113.8919,-34.0
37.0269,-113.8923,-39.4
37.0269,-113.8928,-33.7
37.027,-113.8932,-30.6
37.027,-113.8937,-32.4
37.027,-113.8941,-44.2
37.0271,-113.8946,-34.2
37.0271,-113.895,-35.6
37.0271,-113.8955,-38.0
37.0272,-113.8959,-40.5
37.0272,-113.8964,-39.9
37.0272,-113.8969,-36.1
37.0273,-113.8973,-28.2
37.0273,-113.8978,-41.2
37.0273,-113.8982,-30.2
37.0274,-113.8987,-33.1
37.0274,-113.8991,-32.1
37.0274,-113.8996,-36.0
37.0275,-113.9,-33.4
37.0275,-113.9005,-30.4
37.0275,-113.9009,-27.2
37.0276,-113.9014,-27.8
37.0276,-113.9018,-26.6
37.0276,-113.9023,-20.4
37.0277,-113.9028,-17.7
37.0277,-113.9032,-25.2
37.0277,-113.9037,-15.1
37.0278,-113.9041,-11.6
37.0278,-113.9046,-10.9
37.0278,-113.905,-11.0
37.0279,-113.9055,-9.2
37.0279,-113.9059,-1.7
37.0279,-113.9064,-0.2
37.028,-113.9068,-6.6
37.028,-113.9073,-1.3
37.028,-113.9077,-3.4
37.0281,-113.9082,2.3
37.0281,-113.9087,3.2
37.0281,-113.9091,3.5
37.0281,-113.9096,4.8
37.0282,-113.91,10.8
37.0282,-113.9105,15.2
37.0282,-113.9109,9.7
37.0283,-113.9114,9.2
37.0283,-113.9118,21.0
37.0283,-113.9123,19.5
37.0284,-113.9127,22.5
37.0284,-113.9132,22.4
37.0284,-113.9136,21.1
37.0285,-113.9141,23.2
37.0285,-113.9146,22.4
37.0285,-113.915,30.4
37.0286,-113.9155,29.3
37.0286,-113.9159,33.5
37.0286,-113.9164,25.8
37.0287,-113.9168,23.1
37.0287,-113.9173,29.0
37.0287,-113.9177,28.7
37.0288,-113.9182,24.6
37.0288,-113.9186,30.1
37.0288,-113.9191,34.2
37.0289,-113.9195,35.6
37.0289,-113.92,24.6
37.0289,-113.9205,34.5
37.029,-113.9209,32.2
37.029,-113.9214,27.9
37.029,-113.9218,29.4
37.0291,-113.9223,35.2
37.0291,-113.9227,30.4
37.0291,-113.9232,30.4
37.0292,-113.9236,33.9
37.0292,-113.9241,31.8
37.0292,-113.9245,34.8
37.0293,-113.925,34.1
37.0293,-113.9254,29.9
37.0293,-113.9259,28.5
37.0294,-113.9264,33.6
37.0294,-113.9268,32.6
37.0294,-113.9273,19.6
37.0295,-113.9277,24.9
37.0295,-113.9282,35.9
37.0295,-113.9286,28.5
37.0296,-113.9291,30.7
37.0296,-113.9295,29.1
37.0296,-113.93,30.5
37.0297,-113.9304,31.7
37.0297,-113.9309,34.4
37.0297,-113.9313,30.1
37.0297,-113.9318,28.7
37.0298,-113.9323,25.6
37.0298,-113.9327,27.2
37.0298,-113.9332,23.7
37.0299,-113.9336,28.6
37.0299,-113.9341,29.7
37.0299,-113.9345,30.2
37.03,-113.935,24.8
37.03,-113.9354,23.2
37.03,-113.9359,20.4
37.0301,-113.9363,20.1
37.0301,-113.9368,20.9
37.0301,-113.9372,23.1
37.0302,-113.9377,15.4
37.0302,-113.9382,20.2
37.0302,-113.9386,19.3
37.0303,-113.9391,21.2
37.0303,-113.9395,28.1
37.0303,-113.94,14.2
37.0304,-113.9404,16.8
37.0304,-113.9409,20.9
37.0304,-113.9413,25.2
37.0305,-113.9418,21.8
37.0305,-113.9422,13.5
37.0305,-113.9427,22.1
37.0306,-113.9431,22.4
37.0306,-113.9436,12.0
37.0306,-113.9441,14.6
37.0307,-113.9445,19.8
37.0307,-113.945,18.7
37.0307,-113.9454,17.1
37.0308,-113.9459,9.5
37.0308,-113.9463,14.1
37.0308,-113.9468,12.8
37.0309,-113.9472,12.5
37.0309,-113.9477,14.6
37.0309,-113.9481,12.7
37.0309,-113.9486,13.5
37.031,-113.949,11.2
37.031,-113.9495,7.9
37.031,-113.95,6.0
37.0311,-113.9504,7.9
37.0311,-113.9509,4.6
37.0311,-113.9513,3.4
37.0312,-113.9518,0.7
37.0312,-113.9522,0.6
37.0312,-113.9527,-5.2
37.0313,-113.9531,-3.2
37.0313,-113.9536,-1.5
37.0313,-113.954,-13.6
37.0314,-113.9545,-11.8
37.0314,-113.9549,-12.3
37.0314,-113.9554,-10.7
37.0315,-113.9558,-15.7
37.0315,-113.9563,-5.6
37.0315,-113.9568,-17.4
37.0316,-113.9572,-17.2
37.0316,-113.9577,-12.2
37.0316,-113.9581,-18.4
37.0317,-113.9586,-18.5
37.0317,-113.959,-16.7
37.0317,-113.9595,-18.6
37.0318,-113.9599,-19.0
37.0318,-113.9604,-26.2
37.0318,-113.9608,-21.5
37.0319,-113.9613,-28.8
37.0319,-113.9618,-26.8
37.0319,-113.9622,-27.9
37.032,-113.9627,-32.7
37.032,-113.9631,-34.2
37.032,-113.9636,-32.8
37.0321,-113.964,-38.8
37.0321,-113.9645,-34.4
37.0321,-113.9649,-41.0
37.0322,-113.9654,-36.2
37.0322,-113.9658,-33.6
37.0322,-113.9663,-32.7
37.0322,-113.9667,-35.5
37.0323,-113.9672,-38.6
37.0323,-113.9671,-44.5
37.0323,-113.9676,-49.8
37.0323,-113.9681,-44.7
37.0324,-113.9685,-42.2
37.064,-112.0234,12.0
37.064,-112.0239,13.8
37.064,-112.0244,13.1
37.064,-112.0248,10.9
37.064,-112.0253,14.6
37.064,-112.0257,10.2
37.064,-112.0262,14.7
37.064,-112.0267,11.6
37.064,-112.0271,15.6
37.064,-112.0276,8.1
37.064,-112.028,12.1
37.064,-112.0285,11.8
37.064,-112.0289,8.1
37.064,-112.0294,10.8
37.064,-112.0299,11.1
37.064,-112.0303,9.4
37.064,-112.0308,13.3
37.064,-112.0312,10.8
37.064,-112.0317,6.4
37.064,-112.0322,14.1
37.064,-112.0326,10.0
37.064,-112.0331,11.2
37.064,-112.0335,12.3
37.064,-112.034,15.0
37.064,-112.0344,11.5
37.064,-112.0349,10.5
37.064,-112.0354,1.0
37.064,-112.0358,8.0
37.064,-112.0363,10.0
37.064,-112.0367,12.1
37.064,-112.0372,11.1
37.064,-112.0377,13.4
37.064,-112.0381,7.0
37.064,-112.0386,10.2
37.064,-112.039,9.4
37.064,-112.0395,4.9
37.064,-112.04,10.9
37.064,-112.0404,11.6
37.064,-112.0409,7.6
37.064,-112.0413,9.6
37.064,-112.0418,8.3
37.064,-112.0422,3.0
37.064,-112.0427,4.7
37.064,-112.0432,2.6
37.064,-112.0436,2.6
37.064,-112.0441,6.0
37.064,-112.0445,6.1
37.064,-112.045,7.8
37.064,-112.0455,7.7
37.064,-112.0459,1.1
37.064,-112.0464,2.0
37.064,-112.0468,0.3
37.064,-112.0473,2.8
37.064,-112.0477,4.0
37.064,-112.0482,3.0
37.064,-112.0487,1.1
37.064,-112.0491,2.7
37.064,-112.0496,-1.3
37.064,-112.05,-2.0
37.064,-112.0505,1.0
37.064,-112.051,-2.3
37.064,-112.0514,-0.9
37.064,-112.0519,-1.5
37.064,-112.0523,-1.3
37.064,-112.0528,-3.3
37.064,-112.0532,-5.7
37.064,-112.0537,0.1
37.064,-112.0542,0.7
37.064,-112.0546,0.7
37.064,-112.0551,-1.5
37.064,-112.0555,-1.6
37.064,-112.056,-8.1
37.064,-112.0565,-1.8
37.064,-112.0569,-1.6
37.064,-112.0574,1.8
37.064,-112.0578,-3.7
37.064,-112.0583,-7.5
37.064,-112.0587,-4.2
37.064,-112.0592,-3.5
37.064,-112.0597,-11.1
37.064,-112.0601,-10.2
37.064,-112.0606,-6.7
37.064,-112.061,-7.6
37.064,-112.0615,-7.7
37.064,-112.062,-10.7
37.064,-112.0624,-12.0
37.064,-112.0629,-10.8
37.064,-112.0633,-8.2
37.064,-112.0638,-13.1
37.064,-112.0643,-13.2
37.064,-112.0647,-13.6
37.064,-112.0652,-10.2
37.064,-112.0656,-16.2
37.064,-112.0661,-17.4
37.064,-112.0665,-15.3
37.064,-112.067,-12.1
37.064,-112.0675,-18.1
37.064,-112.0679,-15.4
37.064,-112.0684,-17.0
37.064,-112.0688,-16.0
37.064,-112.0693,-16.1
37.064,-112.0698,-17.4
37.064,-112.0702,-17.7
37.064,-112.0707,-20.4
37.064,-112.0711,-21.9
37.064,-112.0716,-14.9
37.064,-112.0721,-21.8
37.064,-112.0725,-21.4
37.064,-112.073,-18.8
37.064,-112.0734,-21.3
37.064,-112.0739,-21.0
37.064,-112.0743,-18.5
37.064,-112.0748,-21.8
37.064,-112.0753,-25.8
37.064,-112.0757,-22.2
37.064,-112.0762,-19.5
37.064,-112.0766,-22.0
37.064,-112.0771,-22.0
37.064,-112.0776,-21.1
37.064,-112.078,-20.9
37.064,-112.0785,-21.5
37.064,-112.0789,-20.5
37.064,-112.0794,-20.4
37.064,-112.0798,-19.7
37.064,-112.0803,-18.5
37.064,-112.0808,-19.0
37.064,-112.0812,-21.1
37.064,-112.0817,-20.7
37.064,-112.0821,-19.7
37.064,-112.0826,-24.8
37.064,-112.0831,-18.0
37.064,-112.0835,-22.4
37.064,-112.084,-19.9
37.064,-112.0844,-20.4
37.064,-112.0849,-22.2
37.064,-112.0853,-21.5
37.064,-112.0858,-22.3
37.064,-112.0863,-21.8
37.064,-112.0867,-20.8
37.064,-112.0872,-18.6
37.064,-112.0876,-22.1
37.064,-112.0881,-17.0
37.064,-112.0886,-19.2
37.064,-112.089,-18.7
37.064,-112.0895,-15.1
37.064,-112.0899,-21.0
37.064,-112.0904,-18.9
37.064,-112.0909,-21.0
37.064,-112.0913,-15.3
37.064,-112.0918,-17.4
37.064,-112.0922,-17.4
37.064,-112.0927,-11.2
37.064,-112.0931,-16.7
37.064,-112.0936,-16.5
37.064,-112.0941,-15.8
37.064,-112.0945,-14.8
37.064,-112.095,-14.2
37.064,-112.0954,-12.2
37.064,-112.0959,-11.0
37.064,-112.0964,-11.9
37.064,-112.0968,-11.2
37.064,-112.0973,-11.1
37.064,-112.0977,-9.0
37.064,-112.0982,-10.1
37.064,-112.0986,-6.4
37.064,-112.0991,-5.1
37.064,-112.0996,-4.2
37.064,-112.1,-7.9
37.064,-112.1005,-3.4
37.064,-112.1009,-2.7
37.064,-112.1014,-7.2
37.064,-112.1019,-2.0
37.064,-112.1023,-5.0
37.064,-112.1028,-4.7
37.064,-112.1032,1.5
37.064,-112.1037,-1.7
37.064,-112.1041,3.4
37.064,-112.1046,3.2
37.064,-112.1051,5.0
37.064,-112.1055,8.4
37.064,-112.106,1.4
37.064,-112.1064,7.9
37.064,-112.1069,8.5
37.064,-112.1074,10.3
37.064,-112.1078,6.4
37.064,-112.1083,10.6
37.064,-112.1087,11.3
37.064,-112.1092,11.6
37.064,-112.1097,12.6
37.064,-112.1101,15.8
37.064,-112.1106,10.0
37.064,-112.111,9.9
37.064,-112.1115,12.0
37.064,-112.1119,14.3
37.064,-112.1124,14.4
37.064,-112.1129,18.1
37.064,-112.1133,13.4
37.064,-112.1138,16.4
37.064,-112.1142,17.4
37.064,-112.1147,13.1
37.064,-112.1152,21.4
37.064,-112.1156,18.3
37.064,-112.1161,19.4
37.064,-112.1165,18.6
37.064,-112.117,22.8
37.064,-112.1175,22.3
37.064,-112.1179,22.8
37.064,-112.1184,23.1
37.064,-112.1188,26.0
37.064,-112.1193,21.9
37.064,-112.1197,24.1
37.064,-112.1202,21.2
37.064,-112.1207,26.5
37.064,-112.1211,27.7
37.064,-112.1216,25.5
37.064,-112.122,26.5
37.064,-112.1225,24.2
37.064,-112.123,30.0
37.064,-112.1234,26.6
37.064,-112.1239,29.8
37.064,-112.1243,28.8
37.064,-112.1248,30.6
37.064,-112.1252,31.1
37.064,-112.1257,32.7
37.064,-112.1262,33.5
37.064,-112.1266,34.4
37.064,-112.1271,35.9
37.064,-112.1275,35.0
37.064,-112.128,35.0
37.064,-112.1285,37.2
37.064,-112.1289,37.2
37.064,-112.1294,39.4
37.064,-112.1298,41.9
37.064,-112.1303,40.4
37.064,-112.1307,39.3
37.064,-112.1312,39.8
37.064,-112.1317,42.6
37.064,-112.1321,40.9
37.064,-112.1326,44.2
37.064,-112.133,47.7
37.064,-112.1335,43.9
37.064,-112.134,44.2
37.064,-112.1344,43.2
37.064,-112.1349,46.1
37.064,-112.1353,49.7
37.064,-112.1358,45.4
37.064,-112.1362,47.3
37.064,-112.1367,44.5
37.064,-112.1372,48.0
37.064,-112.1376,49.0
37.064,-112.1381,53.3
37.064,-112.1385,51.8
37.064,-112.139,50.4
37.064,-112.1395,51.8
37.064,-112.1399,52.0
37.064,-112.1404,54.2
37.064,-112.1408,54.8
37.064,-112.1413,53.1
37.064,-112.1418,52.4
37.064,-112.1422,54.3
37.064,-112.1427,58.7
37.064,-112.1431,58.4
37.064,-112.1436,56.3
37.064,-112.144,54.8
37.064,-112.1445,52.4
37.064,-112.145,60.6
37.064,-112.1454,56.2
37.064,-112.1459,55.9
37.064,-112.1463,55.4
37.064,-112.1468,56.0
37.064,-112.1473,55.2
37.064,-112.1477,63.7
37.064,-112.1482,63.9
37.064,-112.1486,57.8
37.064,-112.1491,61.3
37.064,-112.1495,59.6
37.064,-112.15,64.9
37.064,-112.1505,58.4
37.064,-112.1509,59.5
37.064,-112.1514,59.7
37.064,-112.1518,63.9
37.064,-112.1523,63.8
37.064,-112.1528,67.0
37.064,-112.1532,60.3
37.064,-112.1537,65.5
37.064,-112.1541,71.8
37.064,-112.1546,64.1
37.064,-112.155,61.2
37.064,-112.1555,62.4
37.064,-112.156,67.4
37.064,-112.1564,64.6
37.064,-112.1569,64.1
37.064,-112.1573,70.0
37.064,-112.1578,66.2
37.064,-112.1583,66.3
37.064,-112.1587,66.5
37.064,-112.1592,67.3
37.064,-112.1596,66.8
37.064,-112.1601,66.3
37.064,-112.1606,65.3
37.064,-112.161,65.4
37.064,-112.1615,67.6
37.064,-112.1619,74.3
37.064,-112.1624,72.9
37.064,-112.1628,66.5
37.064,-112.1633,71.0
37.064,-112.1638,65.4
37.064,-112.1642,70.5
37.064,-112.1647,73.3
37.064,-112.1651,72.9
37.064,-112.1656,72.0
37.064,-112.1661,71.0
37.064,-112.1665,69.5
37.064,-112.167,67.6
37.064,-112.1674,74.1
37.064,-112.1679,71.1
37.064,-112.1683,70.7
37.064,-112.1688,75.2
37.064,-112.1693,69.9
37.064,-112.1697,72.3
37.064,-112.1702,72.3
37.064,-112.1706,70.9
37.064,-112.1711,73.4
37.064,-112.1716,68.6
37.064,-112.172,75.9
37.064,-112.1725,73.9
37.064,-112.1729,76.6
37.064,-112.1734,75.4
37.064,-112.1738,75.3
37.064,-112.1743,74.8
37.064,-112.1748,73.4
37.064,-112.1752,75.3
37.064,-112.1757,79.0
37.064,-112.1761,76.7
37.064,-112.1766,77.3
37.064,-112.177,78.1
37.064,-112.1774,76.2
37.0641,-112.1778,79.8
37.0641,-112.1781,77.1
37.0642,-112.1785,78.6
37.0642,-112.1788,78.2
37.0642,-112.1792,75.0
37.0643,-112.1796,79.1
37.0643,-112.1799,78.7
37.0644,-112.1803,82.8
37.0644,-112.1806,84.5
37.0644,-112.181,82.8
37.0645,-112.1813,82.9
37.0645,-112.1817,81.4
37.0646,-112.1821,83.3
37.0646,-112.1824,76.0
37.0646,-112.1828,86.4
37.0647,-112.1831,89.3
37.0647,-112.1835,86.3
37.0648,-112.1838,86.2
37.0648,-112.1842,85.1
37.0648,-112.1846,85.6
37.0649,-112.1849,87.3
37.0649,-112.1853,87.1
37.065,-112.1856,87.9
37.065,-112.186,89.8
37.0651,-112.1863,85.6
37.0651,-112.1867,89.0
37.0651,-112.1871,88.2
37.0652,-112.1874,92.8
37.0652,-112.1878,97.7
37.0653,-112.1881,86.8
37.0653,-112.1885,95.5
37.0653,-112.1889,95.4
37.0654,-112.1892,92.3
37.0654,-112.1896,95.7
37.0655,-112.1899,93.9
37.0655,-112.1903,93.4
37.0655,-112.1906,95.8
37.0656,-112.191,93.0
37.0656,-112.1914,96.0
37.0657,-112.1917,98.9
37.0657,-112.1921,92.4
37.0658,-112.1924,99.0
37.0658,-112.1928,98.2
37.0658,-112.1931,98.7
37.0659,-112.1935,96.7
37.0659,-112.1939,97.6
37.066,-112.1942,97.5
37.066,-112.1946,97.8
37.066,-112.1949,100.9
37.0661,-112.1953,99.7
37.0661,-112.1957,100.3
37.0662,-112.196,101.8
37.0662,-112.1964,94.3
37.0662,-112.1967,103.1
37.0663,-112.1971,100.6
37.0663,-112.1974,102.6
37.0664,-112.1978,104.2
37.0664,-112.1982,105.1
37.0664,-112.1985,103.8
